기사 제목,기사 링크
폴란드 “北노동자 고용 15개 기업 노동실태 감찰”,http://news.heraldcorp.com/view.php?ud=20160922000083
"""'獨에 北노동자 1천500명'은 오류…거주인구 통틀어도 50명 선""(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160922000751082&did=1195m
"""'獨에 北노동자 1천500명'은 오류…거주인구 통틀어 50명 선""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160922000700082&did=1195m
"북한인권정보센터, 10월10일 '북한인권백서 10주년 및 DB 10만건 달성 기념행...",http://news.kmib.co.kr/article/view.asp?arcid=0010943220&code=61221111&cp=nv
"북 해외파견 노동, 북한보다 낫다고? '북 밖의 작은 북'",http://www.dailian.co.kr/news/view/590486/?sc=naver
[인터뷰] “‘북한인권법’ 시행돼도 ‘반민반관’ 체제 필요해”,http://daily.hankooki.com/lpage/politics/201609/dh20160920181849137590.htm
"北 파견 노동자 40개국, 12만명 추정…""인원·수입 조사기관마다 차이""",http://www.nocutnews.co.kr/news/4656606
정부부처 일정 및 보도계획(19~23일),http://www.mt.co.kr/view/mtview.php?type=1&no=2016091815105839522&outlink=1
홍콩도 하루 전 핵실험 예고…한국만 몰랐다,http://news.tvchosun.com/site/data/html_dir/2016/09/13/2016091390170.html
"한미 당국, 北 노동자 외화벌이 차단 위해 관련국 설득 나서",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160912_0014383582&cID=10101&pID=10100
"""330억 외화벌이 北 해외노동자 차단 대북 제재 핵심""",http://news1.kr/articles/?2773200
‘김정은 거짓말’ 알리기… 경제-인권 이어 대북압박 3종세트,http://news.donga.com/3/all/20160909/80217114/1
與는 '강연정치'… 野는 '文 대세론 차단',http://www.jnilbo.com/read.php3?aid=1473260400505876318
"꿈틀대는 잠룡 속 잠잠하던 오세훈, 기지개 펴나",http://www.dailian.co.kr/news/view/588959/?sc=naver
"남북 청년들 ""한가위 맞아 실향민과 정 나눠요”",http://www.catholictimes.org/article/article_view.php?aid=274725
여권 잠룡들 대선 국면 진입 '몸풀기',http://daily.hankooki.com/lpage/politics/201609/dh20160907151913137470.htm
"은밀하게, 위대하게…與 잠룡 ‘강연정치’ 속도내는 이유는",http://news.heraldcorp.com/view.php?ud=20160907000547
"“은밀하게, 위대하게” 김문수ㆍ유승민ㆍ정운찬, 스퍼트 올리는 ‘강연의 정...",http://news.heraldcorp.com/view.php?ud=20160907000231
“北주민에 자유·인권 의식 심어줘야 통일 쇼크 피할 수 있어”,http://www.dailynk.com/korean/read.php?cataId=nk00400&num=109203
<학술토론> '통일전후 내독국경지대 변화',http://www.konas.net/article/article.asp?idx=46765
"통일은 독일처럼...""통일 과정서 '동·서독 식 연대' 필요""",http://www.dailian.co.kr/news/view/588828/?sc=naver
"""통일에는 상대측 가치 중시하는 행정적 노력 필요""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160906146800014&did=1195m
독일 통일이 한반도에 주는 교훈은?,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149700
개회사하는 박정원 원장,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149699
박수치는 김문수 전 경기도지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149715
"김문수 전 지사, 북한인권정보센터 주최 세미나 축사",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149712
축사하는 김문수,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149714
스테판 잠제 콘라드아데나워 한국사무소장,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149698
"김문수 전 경기도지사, 세미나 축사",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149707
축사하는 김문수 전 경기도지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149709
"통일 전후 내독국경지대의 변화 세미나, 김문수 전 도지사 축사",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149701
축사하는 김문수,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149702
축사하는 김문수 전 지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149711
김문수 전 경기도지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149703
'독일의 통일이 한반도에 주는 교훈은?',http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149710
"북한인권법, ‘인권지옥’ 몰두 김정은 압박할 수 있나?",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109178
해외식당 종업원 기획탈북 의혹사건 해결 위한 기도회 열려,http://www.christiantoday.co.kr/articles/293514/20160903/%EB%B6%81-%ED%95%B4%EC%99%B8%EC%8B%9D%EB%8B%B9-%EC%A2%85%EC%97%85%EC%9B%90-%EA%B8%B0%ED%9A%8D%ED%83%88%EB%B6%81-%EC%9D%98%ED%98%B9%EC%82%AC%EA%B1%B4-%ED%95%B4%EA%B2%B0%EC%9D%84-%EC%9C%84%ED%95%9C-%EB%AA%A9%EC%9A%94%EA%B8%B0%EB%8F%84%ED%9A%8C-%EA%B0%9C%EC%B5%9C.htm
'가시지 않는 의혹..북 종업원의 안위와 평화 기원',http://www.tongilnews.com/news/articleView.html?idxno=117993
<北인권법 4일 시행>“민간단체와 北인권 공동협력 확대해야”,http://www.munhwa.com/news/view.html?no=2016090201070303022002
"""北인권조사, 민간전문가 활용안 찾아야""",http://www.asiatoday.co.kr/view.php?key=20160831010016942
"美 북한인권 개선 전략보고서, ""北 노동자 고용한 23개국 명단 공개""",http://www.nocutnews.co.kr/news/4647716
11년 만에 시행되는 '북한인권법'...김정은 처벌 근거 마련,http://www.ytn.co.kr/_ln/0101_201608302203035498
북한인권법 내달 시행…인권 상황 기록·보존 핵심,http://www.asiatoday.co.kr/view.php?key=20160830010016361
北인권법 내달 4일 시행…실효성·적용대상 논란 여전,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109152
11년 만에 시행되는 '북한인권법'...김정은 처벌 근거 마련,http://www.ytn.co.kr/_ln/0101_201608301750399294
북한인권법 시행령 국무회의 의결..다음달 4일부터 시행,http://news.kbs.co.kr/news/view.do?ncd=3337009&ref=A
"북한인권법, 내주 시행...정부가 북한 인권유린 기록한다",http://www.mediapen.com/news/view/182058
11년 만에 빛보는 북한인권법…실효성ㆍ구체화 난제 산적,http://news.heraldcorp.com/view.php?ud=20160830000724
[북한인권법 의결 ②] '인권개선 vs 처벌' 모호한 출발 실효성 의문,http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160830_0014356033&cID=10301&pID=10300
국민보도연맹 사건(6): '예방적 학살'조치와 '인도에 반하는 범죄'행위,http://www.tongilnews.com/news/articleView.html?idxno=117942
<北인권법> ③적용범위 논란…시행과정 갈등 가능성도(끝),http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160826182700014&did=1195m
[클로즈업 북한] 인권 사각 외화벌이…몽골의 북한 여성들,http://news.kbs.co.kr/news/view.do?ncd=3335448&ref=A
상하차 작업은 새벽의 ‘노동지옥’이었다,http://www.mediatoday.co.kr/?mod=news&act=articleView&idxno=131756
"[내일을 열며-최현수] 사드, 필요한 선택이다",http://news.kmib.co.kr/article/view.asp?arcid=0923609757&code=11171348&cp=nv
“남한 내려가 큰 공부 하거라” … ‘자녀 유학형 탈북’ 시대,http://sunday.joins.com/archives/134064
“남한 내려가 큰 공부 하거라” … ‘자녀 유학형 탈북’ 시대,http://sunday.joins.com/archives/134064
“탈북 동기·계층 다양화 추세…공세적 유도정책 펼쳐야”,http://www.dailynk.com/korean/read.php?cataId=nk00100&num=109088
"한국 망명 류경식당 종업원들, 당국 조사 마치고 사회 정착",http://www.voakorea.com/a/3468607.html
北체제 홍보하던 고위급 외교관도 한국행…엘리트층 동요조짐(종합2보),http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160817180051014&did=1195m
北체제 홍보하던 고위급 외교관도 한국행…엘리트층 동요조짐(종합),http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160817180000014&did=1195m
北체제 홍보하던 고위급 외교관도 탈북…엘리트층 동요하나,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160817132500014&did=1195m
“北 정치범수용소 심각한 인권피해 예방 위한 노력”,http://www.christiantoday.co.kr/articles/293161/20160817/%E5%8C%97-%EC%A0%95%EC%B9%98%EB%B2%94%EC%88%98%EC%9A%A9%EC%86%8C-%EC%8B%AC%EA%B0%81%ED%95%9C-%EC%9D%B8%EA%B6%8C%ED%94%BC%ED%95%B4-%EC%98%88%EB%B0%A9-%EC%9C%84%ED%95%9C-%EB%85%B8%EB%A0%A5.htm
"국정원 감시단 ""여종업원 기획탈북 의혹 해소하라""",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160810_0014279326&cID=10803&pID=10800
조선일보 통일나눔펀드 2232억은 어디로 갔을까,http://www.mediatoday.co.kr/?mod=news&act=articleView&idxno=131473
"“北, 3족(族) 멸하는 연좌제 고집하며 문명국 운운”",http://www.dailynk.com/korean/read.php?cataId=nk04501&num=108995
"한국 입국 탈북자, 올 들어 증가세…""해외파견 인력 탈출 증가""",http://www.voakorea.com/a/3445311.html
"올해 들어 탈북민 15.6% 늘어…""엘리트층 탈북 급증""(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160801152151014&did=1195m
"김정은 탈북억제 노력에도 유독 '엘리트 탈북' 러시, 왜",http://www.mediapen.com/news/view/173523
올 입국 탈북자 작년보다 15.6% 증가,http://www.munhwa.com/news/view.html?no=2016080201070503022001
“北정치범 수용소 수감자 759명 명단 공개”,http://www.newdaily.co.kr/news/article.html?no=318352
'엘리트층 탈북' 급증…올해 들어 탈북민 15.6% 증가,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=2967070
"탈북민 수 증가, ""엘리트층 탈북 급증"" 관측도",http://www.sedaily.com/NewsView/1KZZH90R82
‘엘리트 탈북자’ 늘었다…탈북민 올 1~7월 15.6% 증가,http://news.heraldcorp.com/view.php?ud=20160802000161
"북한인권 전문가들, ""北 연좌제, ‘심각한 인권 유린 행위’"" 개탄",http://www.konas.net/article/article.asp?idx=46413
2016년 탈북민 15.6% 늘어 … 1~7월만 탈북민 815명,http://www.konas.net/article/article.asp?idx=46412
"""더 나은 기회 찾기 위해"" 탈북자 올해들어 급증",http://www.sedaily.com/NewsView/1KZZI7QYR3
북한 정치범수용소 수감자 29% “연좌제로 복역”,http://www.knnews.co.kr/news/articleView.php?idxno=1187599
"올해 들어 탈북민 15.6%↑…""엘리트층 급증""",http://www.ajunews.com/view/20160802070430709
"올해 들어 탈북민 15.6% 늘어…""엘리트층 탈북 급증""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160801152100014&did=1195m
"""북한 연좌제, 시대착오적 인권 유린"" 인권전문가들",http://www.voakorea.com/a/3444508.html
"""북한 정치범수용소 수감자 10 명 중 3 명, 연좌제 감금”",http://www.voakorea.com/a/3443821.html
북한 정치범수용소 수감자 29% 연좌제 적용,http://www.tbs.seoul.kr/news/bunya.do?method=daum_html2&typ_800=9&seq_800=10166017
북 정치범 수용소 가해·피해자 명단 공개,http://www.segye.com/content/html/2016/08/01/20160801003110.html?OutUrl=naver
<고침> 그래픽(北 정치범수용소 수감자 현황),http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=GYH20160801001900044&did=1363m
北 정치범수용소 수감자 3분의 1은 연좌제 적용,http://news.bbsi.co.kr/news/articleView.html?idxno=765905
북한 정치범수용소 1258명 수감 연좌제로 수용 29%… 가장 많아,http://kookbang.dema.mil.kr/kookbangWeb/view.do?parent_no=5&bbs_id=BBSMSTR_000000000120&ntt_writ_date=20160802
"북한인권단체, 정치범 수용소 가해자·피해자 명단 공개",http://www.segye.com/content/html/2016/08/01/20160801002631.html?OutUrl=naver
"""북한 정치범수용소 29% 연좌제 적용돼 수감""",http://www.ajunews.com/view/20160801162934519
<그래픽> 北 정치범수용소 수감자 현황,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=GYH20160801001600044&did=1363m
"""北 정치범 수용소 수감자 30%는 연좌제 때문""",http://www.ytn.co.kr/_ln/0101_201608011629332190
“北 정치범수용소 수감자 중 29%는 연좌제 적용”,http://news.kbs.co.kr/news/view.do?ncd=3321781&ref=A
<연합뉴스 이 시각 헤드라인> - 16:00,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160801121300011&did=1195m
北 정치범수용소 수감자 3분의 1 죄명은 연좌제,http://www.sedaily.com/NewsView/1KZZ2MY007
"“북한 정치범수용소 수감자 29%, 연좌제로 수감”",http://news.mk.co.kr/newsRead.php?no=548365&year=2016
"""北 정치범수용소 수감자 중 29%는 연좌제 적용""",http://news.sbs.co.kr/news/endPage.do?news_id=N1003709194&plink=ORI&cooper=NAVER
"""北정치범수용소 수감자 29% 연좌제 적용""…가해ㆍ피해자 공개(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160801083351014&did=1195m
"""북한 정치범수용소 수감자 중 29%는 연좌제""",http://www.yonhapnewstv.co.kr/MYH20160801012400038/?did=1825m
"""北 정치범수용소 10명 중 1명 한국 탈출 이유로 수감""",http://news1.kr/articles/?2735749
"[종합]인권단체 ""北 정치범 수용소 4곳…수감 확인자 759명"" 발표",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160801_0014259394&cID=10301&pID=10300
"北 ""정치범수용소 수감자 29%, 연좌제로 수감""",http://www.nocutnews.co.kr/news/4631234
"인권단체 ""北 정치범 수용소 4곳 존재…수감 확인자 759명"" 발표",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160801_0014259198&cID=10301&pID=10300
「북한 정치범수용소 근무자·수감자·실종자 인명사전」 발간,http://www.konas.net/article/article.asp?idx=46404
"""北 정치범수용소 수감자 중 29%는 연좌제 적용""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160801083300014&did=1195m
"""북 유입 정보에 이제 '김치 한 사발' 가격도 넣어야""",http://www.dailian.co.kr/news/view/583306/?sc=naver
“김정은 독재에 맞서 北정보자유화 위한 싸움 시작해야”,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=108955
<연합시론> 몰타의 북한 노동자 '추방'에 주목한다,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160728162500022&did=1195m
“北에 USB 살포… 북한판 재스민 혁명 유도해야”,http://www.munhwa.com/news/view.html?no=2016072801070203025001
"“외화벌이 과제 몰린 몽골 파견 北간부, 南사업가도 ‘OK’”",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=108870
"EU, 유럽내 北노동자 강제노동 진상조사 착수",http://daily.hankooki.com/lpage/politics/201607/dh20160721115909137590.htm
"원코리아재단, 북한인권 개선 촉구 동포간담회",http://www.koreadaily.com/news/read.asp?art_id=4448165
20대 국회 전반기 상임위 및 소관기관 명단(7월),http://www.econotalking.kr/news/articleView.html?idxno=132278
스마트폰으로 대북방송 청취하다 입국한 탈북자의 '편지',http://www.dailian.co.kr/news/view/581096/?sc=naver
"""몽골의 北노동자, 3만원 벌어도 2만원 상납해야""",http://www.yonhapnewstv.co.kr/MYH20160711003900038/?did=1825m
"""몽골의 北노동자, 3만원 벌어도 2만원 상납해야""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160710026400083&did=1195m
"[통일의 마중물, 탈북민 제대로 품고 있나] “北서 굶었을테니 더 드시라” 호...",http://news.kmib.co.kr/article/view.asp?arcid=0923582124&code=23111111&cp=nv
"美DNI 부국장 출신 전문가, 조용히 서울 부임…왜?",http://www.newdaily.co.kr/news/article.html?no=315989
"유럽 북한 전문가, ""김정은 정권 이후 노동자 외화벌이 증가""",http://www.nocutnews.co.kr/news/4619000
"북한이탈주민 1.2% ""北에서 몰래 종교활동 참가한적 있어""",http://www.pbc.co.kr/CMS/news/view_body.php?cid=643880&path=201607
"[통일의 마중물, 탈북민 제대로 품고 있나] 여전한 차별… ‘탈북 드림’이 ‘...",http://news.kmib.co.kr/article/view.asp?arcid=0923580365&code=23111111&cp=nv
"통일연구원, 북한인권연구센터 조직·인력 확대개편",http://news1.kr/articles/?2709768
"북한인권정보센터, 「폴란드, 몽골 북한 해외노동자의 인권실태 : 북한 밖의 ...",http://www.catholictimes.org/article/article_view.php?aid=273771
"폴란드 외교당국자 ""北노동자 비자발급 중단…강한 의미 전달""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160629164200014&did=1195m
[민족·화해·일치] 북한 종교의 자유 / 이승주,http://www.catholictimes.org/article/article_view.php?aid=273787
"北 해외 파견 근로자, 하루 20시간 살인적인 노동 “상납금 너무 많아”",http://news.heraldcorp.com/view.php?ud=20160629001050
춘천교구 ‘평화통일 기원 특별 강좌’ 마무리,http://www.pbc.co.kr/CMS/newspaper/view_body.php?cid=642794&path=201606
[김진홍 칼럼] 이번엔 민변이 틀렸다,http://news.kmib.co.kr/article/view.asp?arcid=0923573379&code=11171374&cp=nv
"""남조선 혁명 가능하다던 박헌영, 진짜 전범""",http://www.newdaily.co.kr/news/article.html?no=314900
"6.25 전범, 김일성·북한 군부의 만행…전쟁 끝나지 않았다",http://www.mediapen.com/news/view/161715
[민족·화해·일치] 북북 갈등을 대비해야 하는 이유 / 이승주,http://www.catholictimes.org/article/article_view.php?aid=273709
국정원 개혁 요구 사라지고 ‘종북’만 남아,http://www.mediaus.co.kr/news/articleView.html?idxno=60377
[표지이야기]인구절벽시대 ‘감군’ 논의해야 되지 말입니다,http://weekly.khan.co.kr/khnm.html?mode=view&code=115&artid=201606211009371&pt=nv
"北 인권단체 ""北 해외노동자 수입 90% 상납""",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160621_0014166606&cID=10301&pID=10300
달러벌이에 내몰리는 폴란드·몽골 北 노동자 보고서 발간,http://news1.kr/articles/?2697785
폴란드·몽골 파견 북한 노동자 '인권 실태 보고서' 발간,http://www.dailian.co.kr/news/view/577861/?sc=naver
"폴란드, 몽골지역의 북한 해외 노동현장 담은 책자 발간",http://www.konas.net/article/article.asp?idx=46057
탈북자 “北가족 생명 위협” 반발,http://news.donga.com/3/all/20160621/78769165/1
"인구절벽 시대, 사람 귀한 줄 아는 군대 될까",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201606181641001&code=910100
"“北당국, 인권문제 해결의지 부족…지역차원서 압박해야”",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=108693
"북, 해외노동자 선발기준 완화로 외화벌이 혈안",http://www.dailian.co.kr/news/view/577097/?sc=naver
[민족·화해·일치] 안타까운 피해자들 껴안기 / 이승주,http://www.catholictimes.org/article/article_view.php?aid=273573
달콤했던 북송 사업의 비극…“北실체에 정신병 앓아”,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=108675
"유엔 인권이사회 개막 ""北인권상황 심각""",http://www.newdaily.co.kr/news/article.html?no=313895
"“통일, 필요하나요?’ 질문에 답하는 데서 통일교육 시작하자”",http://www.hangyo.com/APP/news/article.asp?idx=46429
[클로즈업 북한] 어린이 지상 낙원?…북한 아동 인권 실태,http://news.kbs.co.kr/news/view.do?ncd=3290290&ref=A
"민변·기독교교회협의회 ""국정원, 탈북자 인권침해 확실""",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160603_0014127667&cID=10803&pID=10800
"민변·기독교교회협의회 ""국정원, 탈북자 인권침해 확실""",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160603_0011765560
"민변 ""국정원, 탈북자 인권침해 확실""",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160603_0011765559
北 해외 노동자 실태 책자 5개 언어로 출간,http://www.konas.net/article/article.asp?idx=45893
[민족·화해·일치] 북한 해외 노동자에 대한 폴란드의 인식 / 이승주,http://www.catholictimes.org/article/article_view.php?aid=273316
"폴란드 파견 북한 근로자, ""강제노동에 시달려""",http://www.nocutnews.co.kr/news/4600964
"""북한노동자 고용 폴란드 기업들에 EU자금 유입""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160529058600082&did=1195m
"북한이탈주민, 한국사회정착을 위한 정책포럼",http://www.kyeonggi.com/?mod=news&act=articleView&idxno=1183383
급증하는 탈북…우후죽순 탈북단체 현주소와 바람직한 역할,http://www.mediapen.com/news/view/153672
북 식당 종업원 중산층 이상으로 봐야 '상식',http://www.dailian.co.kr/news/view/574174/?sc=naver
대진대 '북한이탈주민 정착지원' 정책포럼,http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160527_0014111353&cID=10817&pID=10800
북한이탈주민 정착 네트워크 구축 포럼,http://www.incheonilbo.com/?mod=news&act=articleView&idxno=709177
북한이탈주민 정책 방안 민관 모색,http://www.kyeonggi.com/?mod=news&act=articleView&idxno=1182587
"道-통일부-경찰-고용청, 탈북주민 지원 네트워크 구축",http://www.joongboo.com/?mod=news&act=articleView&idxno=1076052
"경기도, 포천서 북한이탈주민 정착 지원 정책포럼",http://www.kyeongin.com/main/view.php?key=20160526010009722
"대진대학교, 북한이탈주민정착지원 위한 정책포럼",http://www.incheonilbo.com/?mod=news&act=articleView&idxno=709048
경기도 '북한이탈주민 정착 지원' 정책포럼,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160526147200060&did=1195m
"대진대, 북한이탈주민 정착지원 협력 네트워크 구축 정책포럼 개최",http://www.fnnews.com/news/201605261524516416
"대진대학교, '북한이탈주민정착지원' 정책포럼",http://www.gukjenews.com/news/articleView.html?idxno=487352
"대진대, 북한이탈주민 정책포럼 개최",http://news.unn.net/news/articleView.html?idxno=159643
"대진대, 북한이탈주민 정착지원 유관기관 협력 포럼 개최",http://www.mt.co.kr/view/mtview.php?type=1&no=2016052612327441899&outlink=1
"경기도, 북한이탈주민 지원 협력 네트워크 구축 정책포럼개최",http://www.ajunews.com/view/20160526084451627
"""北, 유럽 파견 노동자 통해 연간 14억~19억 달러 벌어""",http://www.nocutnews.co.kr/news/4598097
"[컬러풀 아프리카] 새마을운동부터 제조업·ICT까지…우간다, 한국을 배운다",http://news.mk.co.kr/newsRead.php?no=373638&year=2016
"독일 언론, ""폴란드 북한 노동자 실태 공개""",http://www.nocutnews.co.kr/news/4596602
"러시아, 강력한 대북 금융제재 착수…北근로자 외화벌이·송금 '직격탄'",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=2889682
러시아 대북 금융제재로 北근로자 외화벌이·송금 '직격탄',http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160521029100014&did=1195m
"'2016년도 다문화가족정책 시행계획' 확정 ""다문화 미래인재 육성과 성숙한 다...",http://www.korea.kr/policy/pressReleaseView.do?newsId=156129843
"""한걸음한걸음이 인권유린"" 北정권의 반인륜적 범죄 공개",http://news1.kr/articles/?2659401
'재일북송피해가족협회 출범',http://news1.kr/photos/view/?1922843
재일북송피해가족협회 출범식,http://news1.kr/photos/view/?1922776
프레스센터에서 열린 재일북송피해가족협회 발대식,http://news1.kr/photos/view/?1922777
재일북송사건 설명하는 윤여상 북한인권정보센터 소장,http://news1.kr/photos/view/?1922773
재일북송사건 설명하는 윤여상 북한인권정보센터 소장,http://news1.kr/photos/view/?1922772
[민족·화해·일치] 북한인권 활동가의 고민 / 이승주,http://www.catholictimes.org/article/article_view.php?aid=272898
"민주평통 안양시협의회, 10주에 걸쳐 '북한 인권 지도자 과정' 행사 추진",http://www.kyeonggi.com/?mod=news&act=articleView&idxno=1170058
[아시아라운드업 4/29] 유엔 안보리 긴급회의…북한 미사일 발사 규탄 성명 논...,http://kor.theasian.asia/archives/162070
"사이버테러방지법, 3가지 쟁점 놓고 ‘갑론을박’",http://www.boannews.com/media/view.asp?idx=50456&kind=2
"美, ""북한 주민 인권 침해 간여한 북한 관리 이름 찾고 있다""",http://www.nocutnews.co.kr/news/4586521
“北에 인권·정의 실현할 ‘북한 과거청산’ 추진해야”,http://www.dailynk.com/korean/read.php?cataId=nk00100&num=108408
"탈북민 일당 2만원 집회 왜?…절반 이상 빈곤층 ""월 100만원도 못 벌어""",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160425_0014044042&cID=10201&pID=10200
"FAO, ""북한, 올해 식량부족량 4년만에 최대 규모""",http://www.nocutnews.co.kr/news/4585875
[민족·화해·일치] 북한 해외 노동자 조사의 의미,http://www.catholictimes.org/article/article_view.php?aid=272840
과거청산통합연구원 3일 세미나 개최,http://www.segye.com/content/html/2016/04/22/20160422002390.html?OutUrl=naver
"중 국방부, 북·중 접경지역 대규모 병력 증파 부인",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160422_0014039487&cID=10101&pID=10100
"中, 북한의 5차 핵실험 감시 위해 접경지에 병력 2000명 추가 배치",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160422_0014038444&cID=10101&pID=10100
[아시아라운드업 4/21] 日구마모토 2차 강진때 동시 두곳서 '진도 7'…첫사례...,http://kor.theasian.asia/archives/161852
"中공산당, 또 병력 2,000명 北국경 급파…왜?",http://www.newdaily.co.kr/news/article.html?no=308972
4월 21일 오늘의 안전 상황,http://fpn119.co.kr/sub_read.html?uid=53834&section=sc72
"中, 北국경에 병력 2000명 증파 핵실험 24시간 감시체제 돌입",http://news.donga.com/3/all/20160421/77698008/1
미군 전략자산 전진배치 ‘최우선’… 한·미 연합군사훈련 공세적 전환,http://news.kmib.co.kr/article/view.asp?arcid=0923505062&code=11121400&cp=nv
북한 5차 핵실험 대응 시나리오,http://news.kmib.co.kr/article/view.asp?arcid=0010549557&code=61111111&cp=nv
"중국, 북한 국경에 병력 2000명 증파, 5번째 핵실험 우려",http://news.kmib.co.kr/article/view.asp?arcid=0010549225&code=61111911&cp=nv
"중국, 5번째 핵실험 조짐 북한 국경에 병력 2000명 증파",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160420_0014034113&cID=10101&pID=10100
"""해외 북한노동자 인권보호, 대북 제재 효과 높일 것""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160420006800098&did=1195m
북한주민 '정보의 자유' 위한 국제연대기구 결성한다,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160419149200014&did=1195m
"NKDB, 27일 제9기 북한인권 아카데미 개최",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=108341
NGO들 ‘北정보자유화 국제연대’ 10월 창설,http://www.munhwa.com/news/view.html?no=2016041901070130114001
유엔 COI 보고서 이후에도 북 인권침해 '최악',http://www.dailian.co.kr/news/view/567870/?sc=naver
"""북한 인권범죄…자의적 체포와 구금이 절반 차지""",http://www.voakorea.com/content/article/3290228.html
북한인권정보센터 “北 인권범죄 절반은 '자의적 체포와 구금”,http://news.kbs.co.kr/news/view.do?ncd=3265921&ref=A
"북한인권정보센터 ""北인권, 유엔 조사에도 크게 개선 안돼""",http://news.sbs.co.kr/news/endPage.do?news_id=N1003530092&plink=ORI&cooper=NAVER
‘북한인권기록센터’ 민·관 마찰 우려,http://www.segye.com/content/html/2016/04/18/20160418003124.html?OutUrl=naver
유엔의 北 인권조사위 설치 이후에도 인권침해 꾸준히 늘어,http://news.donga.com/3/all/20160418/77650916/1
"“北, UN 인권유린 지적에도 오히려 연좌제 강화”",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=108329
"""김정은 등장 이후 공개처형 일상적...정치범 대상 증가""",http://www.mediapen.com/news/view/142220
