기사 제목,기사 링크
[아시아엔 플라자] 통일대비 남북주민 공감대 심리·상담아카데미 수강생 모집,http://kor.theasian.asia/archives/174414
"NKDB, 2017년 상반기 아카데미 개최…태영호 전 공사 강연",http://daily.hankooki.com/lpage/politics/201703/dh20170303164546137590.htm
"NKDB, 통일대비 시민사회 역량강화 아카데미 개최",http://www.dailian.co.kr/news/view/615934/?sc=naver
“北 중학교서 마약중독·性문란 학생 명단 학부모에 공개…6명 中 1명 마약”,http://news.donga.com/3/all/20170222/83008166/2
개 싸움(鬪犬)판으로 본 광기(狂氣)의 패륜아 김정은,http://www.konas.net/article/article.asp?idx=48052
"<김정남 암살>北, 정치범 대상 생체실험 통해 치명적 ‘보툴리눔 독소’ 무기...",http://www.munhwa.com/news/view.html?no=2017022101070430114001
"해외 북한 노동자 사고 빈발...""장시간 노동, 안전의식 결여""",http://www.voakorea.com/a/3732255.html
"""북한 해외노동자 문제 해결, 국제사회 관심 필요""",http://news.koreanbar.or.kr/news/articleView.html?idxno=15939
올해 남·북 부활절 공동사업 과연 가능할까,http://www.newscj.com/news/articleView.html?idxno=404143
[인터뷰: 북한인권정보센터 김민주 연구원] '유엔 고문피해자 기금’ 사용과 ...,http://www.voakorea.com/a/3695299.html
주한 외국인 4인의 흥미진진 설 체험,http://www.korea.kr/policy/cultureView.do?newsId=148828067&call_from=naver_news
'북한인권증진자문위' 출범…인권재단은?,http://www.newdaily.co.kr/news/article.html?no=334186
북한인권증진자문위 출범…자문위원장에 하나원장·통일교육원장 출신 윤미량...,http://www.ajunews.com/view/20170124215907529
"북한인권증진자문위, 北인권법 시행 4개월 만에 출범(종합)",http://news.mk.co.kr/newsRead.php?no=58124&year=2017
"북한인권증진자문위, 北인권법 시행 4개월 만에 출범(종합2보)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20170124059852014&did=1195m
"북한인권증진자문위원회에 김연철, 윤미량 교수 등 포진",http://www.tongilnews.com/news/articleView.html?idxno=119567
"북한인권자문위원회 출범 ""北인권법 이행 터전 마련""",http://www.newsis.com/view/?id=NISX20170124_0014662290&cID=10332&pID=10300
"북한인권증진자문위, 北인권법 시행 4개월 만에 출범",http://www.sedaily.com/NewsView/1OAXZPXDTR
북한인권법 시행 4개월 만에 북한인권증진자문위 출범,http://www.asiatoday.co.kr/view.php?key=20170124010015834
"北인권증진자문위, 北인권법 시행 4개월 만에 출범",http://www.nocutnews.co.kr/news/4723229
"북한인권증진자문위, 北인권법 시행 4개월 만에 출범(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20170124059851014&did=1195m
북한인권법 시행 4개월 만에 '북한인권증진자문위' 출범,http://www.dailian.co.kr/news/view/608410/?sc=naver
北인권증진자문위원회 오늘 출범…北인권법 시행 4개월만,http://news1.kr/articles/?2894304
북한인권증진자문위 구성…北인권법 이행 속도 내나,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=110177
"북한인권증진자문위, 北인권법 시행 4개월 만에 출범",http://news.kbs.co.kr/news/view.do?ncd=3416923&ref=A
"북한인권증진자문위, 北인권법 시행 4개월 만에 출범",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20170124059800014&did=1195m
"변협, ‘북한 해외 노예노동 실태 대처방안 세미나’ 개최",http://www.lawissue.co.kr/news/articleView.html?idxno=20170123151803223529901_12
시민단체에 혈세 마구 퍼주는 박원순의 서울시,http://pub.chosun.com/client/news/viw.asp?cate=C01&mcate=M1001&nNewsNumb=20170122667&nidx=22668
[탈북 교수 주승현의 ‘우리는 모두 조난자다’](3) 실업과 호구지책 사이-하...,http://weekly.khan.co.kr/khnm.html?mode=view&code=115&artid=201701101000521&pt=nv
[사설] 북한인권 문제에 교회도 적극 나서야,http://www.catholictimes.org/article/article_view.php?aid=276446
북한인권정보센터 국민인식조사 결과,http://www.catholictimes.org/article/article_view.php?aid=276432
"국민 94.1% “북한인권 상황, 심각하다”",http://www.christiantoday.co.kr/articles/296159/20170103/국민-94-1-북한인권-상황-심각하다.htm
"국민 열에 아홉 ""북한인권 심각"", 개선 가능성은 ""...""",http://www.dailian.co.kr/news/view/603909/?sc=naver
"""北 인권침해 갈수록 심각…개선 가능성 없어 보여""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161229144400014&did=1195m
[취재파일] 결핵에 마약까지…병 드는 북한 사회,http://news.sbs.co.kr/news/endPage.do?news_id=N1003952598&plink=ORI&cooper=NAVER
"북한, 사실상 ‘종교 자유 없음’ 확인",http://www.pbc.co.kr/CMS/newspaper/view_body.php?cid=664998&path=201612
"러시아 파견 北 노동자, 저임금 ․고강도 노동",http://www.konas.net/article/article.asp?idx=47454
올해 한국교회 ‘통일 분야’ 10대 뉴스는?,http://www.christiantoday.co.kr/articles/295774/20161219/올해-한국교회-통일-분야-10대-뉴스는.htm
"북한이탈주민 3만명 시대, 불자는 없다(下)",http://www.ibulgyo.com/news/articleView.html?idxno=153875
[新東亞-미래硏 공동기획 | 미래한국 청년열전·마지막회] “남북통일 최대 수...,http://shindonga.donga.com/3/all/13/802340/1
북한해외인권 감시기구 세미나,http://www.catholictimes.org/article/article_view.php?aid=276169
"민주평화통일자문회의 영등포구협의회, ‘남북 청년 통일준비’ 토크콘서트 개...",http://www.catholictimes.org/article/article_view.php?aid=276161
"러시아 내 北노동자, 저임금·중노동 시달려",http://www.knnews.co.kr/news/articleView.php?idxno=1199863
"""러시아 파견 북한 노동자들, 저임금 노동 시달려…절도범 전락하기도""",http://www.voakorea.com/a/3632693.html
"북한인권 화두 '해외노동자', 가려진 실상은...",http://www.dailian.co.kr/news/view/601339/?sc=naver
"""러시아 파견 北 노동자, 열악한 근로환경에 노출""",http://news1.kr/articles/?2855759
"북한인권기록센터, '북한 주민의 인권과 자유를 위한 원탁회의' 개최",http://www.welfarenews.net/news/articleView.html?idxno=59601
"북한이탈주민 3만명 시대, 불자는 없다(上)",http://www.ibulgyo.com/news/articleView.html?idxno=153773
북한인권기록센터 업무에 전문가 의견을 반영하겠습니다.,http://www.korea.kr/policy/pressReleaseView.do?newsId=156172740
“러 파견 北노동자 저임금·고강도 노동…벌목·건설에 집중”,http://news.kbs.co.kr/news/view.do?ncd=3392495&ref=A
"“러 파견 北노동자, 하루 최대 20시간 노동”",http://news.heraldcorp.com/view.php?ud=20161212000181
"""러 파견 北노동자 벌목·건설에 집중…저임금·고강도 노동""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161211054800014&did=1195m
北인권재단 출범 지연에 與野 비난화살 피할 수 있나?,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109827
"“北인권압박·정보유입, 김정은 독재권력 붕괴 앞당길 것”",http://www.dailynk.com/korean/read.php?cataId=nk03204&num=109779
“탈북민을 품어라” 종교계 포교 경쟁,http://www.seoul.co.kr/news/newsView.php?id=20161202024008&wlog_tag3=naver
北주민 마약 일상화…안하면 '머저리' 취급,http://www.asiatoday.co.kr/view.php?key=20161201010000993
"북, 필로폰 소지 못하면 '머저리'?...마약 소비 '일상'",http://www.dailian.co.kr/news/view/599964/?sc=naver
"""북한에 일상으로 자리잡은 마약…마약 안하면 '머저리'""",http://news1.kr/articles/?2846419
"마약이 일상인 나라, 북한…주민 30% 필로폰 소비",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=3079473
"""北주민 마약중독 심각…최소 30% 소비 추정·어린이까지 남용""(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161201088151014&did=1195m
“평양 주민 90% 마약 사용…안 하면 머저리로 인식돼”,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109787
"北 인권단체 ""북한 주민들 마약 일상화""",http://www.ytn.co.kr/_ln/0101_201612011652028380
"北 인권단체 ""북한 주민들 마약 일상화""",http://www.ytn.co.kr/_ln/0101_201612011652028380
“마약이 쌀보다 구하기 쉽다”…북한 마약 사용 ‘심각’ 주장,http://www.munhwa.com/news/view.html?no=20161201MW163215461504
북한 주민의 마약 사용 실태 현황과 과제,http://www.konas.net/article/article.asp?idx=47424
“마약이 쌀보다 구하기 쉽다”…북한 마약 사용 ‘심각’ 주장,http://www.munhwa.com/news/view.html?no=20161201MW150753299276
"北 인권단체 ""북한 주민들 마약 일상화""",http://www.ytn.co.kr/_ln/0101_201612011424504022
“北서 마약 일상화…주민의 최소 30% 소비”,http://news.kbs.co.kr/news/view.do?ncd=3386986&ref=A
"北인권단체 ""北서 마약 일상화…주민의 최소 30% 소비""",http://news.sbs.co.kr/news/endPage.do?news_id=N1003916263&plink=ORI&cooper=NAVER
"北인권단체 ""北서 마약 일상화…주민의 최소 30% 소비""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161201088100014&did=1195m
북한이탈주민 복음화율 10.2% 불과,http://www.pbc.co.kr/CMS/news/view_body.php?cid=662541&path=201611
탈북인 10명 중 1명이 불자..포교책 마련 시급,http://www.btnnews.tv/news/articleView.html?idxno=39810
"조사시설ㆍ하나원, 탈북민 포교 전당으로 '발돋움'",http://www.hyunbulnews.com/news/articleView.html?idxno=289509
"북한인권정보센터, '러시아 내 북한 벌목공 인권실태' 주제로 세미나",http://news.kmib.co.kr/article/view.asp?arcid=0011096910&code=61221111&cp=nv
북한이탈주민 3만명 시대 희망주는 종교역할 다해야,http://www.ibulgyo.com/news/articleView.html?idxno=153386
북한 마약문제 조사결과 발표 세미나,http://news.kmib.co.kr/article/view.asp?arcid=0011092179&code=61221111&cp=nv
북한이탈주민 10명 중 1명만 불교 믿는다,http://www.ibulgyo.com/news/articleView.html?idxno=153297
충남도내 탈북학생 120명 넘어,http://www.gukjenews.com/news/articleView.html?idxno=599179
충남교육청 탈북학생 지도역량 강화,http://www.ggilbo.com/news/articleView.html?idxno=323141
충남교육청 탈북학생 지도교사 연수 개최,http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=1020169
"충남 일부 탈북 학생, 학교 생활적응 '어려움'… 대책 마련 시급",http://www.chungnamilbo.com/news/articleView.html?idxno=383101
"충남교육청, 탈북학생 120명 지도역량 강화",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20161124_0014539549&cID=10807&pID=10800
"충남교육청, 탈북학생 지도교사 연수 개최",http://www.shinailbo.co.kr/news/articleView.html?idxno=542136
"충남도교육청, 탈북학생 지도 역량 강화 연수",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1240687
충남도 북한이탈 학생 120여명…지도교사 연수 실시,http://news1.kr/articles/?2840236
"파리 국립동양대학, 북한인권 국제세미나 개최",http://www.konas.net/article/article.asp?idx=47376
"도내 탈북학생 120명 넘어…도교육청, 지도역량 강화",http://www.joongdo.co.kr/jsp/article/article_view.jsp?pq=201611242111
"충남도교육청, 탈북학생 지도교사 연수 개최",http://www.bzeronews.com/news/articleView.html?idxno=204908
"도내 탈북학생 120명 넘어... 충남교육청, 지도역량 강화",http://www.ajunews.com/view/20161124120417295
"북한인권기록보존소, 「북한종교자유백서」 발간",http://www.catholictimes.org/article/article_view.php?aid=275903
"""국제가톨릭기구, 北 세계 최악의 종교 탄압국으로 지목""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161123031500014&did=1195m
[기획보도: 한국 탈북민 3만명 시대] 1. 탈북정착과정 변화와 탈북민 사회 명...,http://www.voakorea.com/a/3605254.html
탈북민 10명 가운데 4명은 크리스천,http://news.kmib.co.kr/article/view.asp?arcid=0923643964&code=23111111&cp=nv
그렇게 핍박받는데도… 탈북민 40% 이상 기독교인,http://news.kmib.co.kr/article/view.asp?arcid=0011071301&code=61221111&cp=nv
"유엔총회, ‘박해순위 14년째 1위’ 北 인권결의안 채택…김정은 처벌 명시",http://www.christiantoday.co.kr/articles/294926/20161116/유엔-총회-북한-인권결의안-사실상-채택-…-김정은-처벌-명시.htm
"유엔 3위원회, ‘김정은 처벌 대상’ 北인권결의안 채택",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109697
[탈북 3만명 시대] 탈북민 20% “北에 돌아가고파”…이방인 아닌 이웃으로 받...,http://www.seoul.co.kr/news/newsView.php?id=20161115009008&wlog_tag3=naver
"북한, 기독교인 75% 이상 핍박… “이런 비밀 지키려고 고문”",http://www.christiantoday.co.kr/articles/294854/20161114/북한-기독교인-75-이상-핍박-비밀-지키려고-고문-기독교-인권.htm
"통일부, '북한인권법 후속조치…전문가 포럼'",http://www.gukjenews.com/news/articleView.html?idxno=590774
"통일부, 北인권법 후속조치 위한 전문가포럼 개최",http://www.edaily.co.kr/news/newspath.asp?newsid=01577686612845064
"통일부, 북한인권법 이행 위한 전문가포럼 개최",http://www.asiatoday.co.kr/view.php?key=20161111010007659
"북한인권법 이행, 민간의 목소리에 귀 기울이며 추진하겠습니다.",http://www.korea.kr/policy/pressReleaseView.do?newsId=156166568
통일교육위원 전남협의회 제2차 전문가 포럼,http://www.honam.co.kr/read.php3?aid=1478790000507794019
"'2016 북한 종교자유 백서' 발간…""北서 여전히 종교활동 허용 안 돼""",http://daily.hankooki.com/lpage/politics/201611/dh20161110190147137590.htm
"""종교활동 하다 정치범수용소行""…北 종교박해 심각",http://www.nocutnews.co.kr/news/4683124
"북한서 종교 활동 자유 있는가?…99.6% ""없다""",http://news1.kr/articles/?2827533
“종교활동 하다 정치범수용소행 北주민 많아”,http://news.kbs.co.kr/news/view.do?ncd=3375669&ref=A
"인권단체 ""종교활동 하다 정치범수용소행 北주민 많아""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161110106700014&did=1195m
"北 종교박해 피해자, 사망 17.9% 생사 미확인 59.5%",http://www.christiantoday.co.kr/articles/294746/20161109/北-종교박해-피해자-사망-17-9-생사-미확인-59-5.htm
‘탈북민 3만 명 시대’…편견·차별 해소부터,http://news.kbs.co.kr/news/view.do?ncd=3374483&ref=A
[폭정종식 압박 필요] 김정은은 왜 얼굴을 숨기나,http://www.econotalking.kr/news/articleView.html?idxno=137747
"[대선주자 집중 분석⑮]'절치부심' 김문수, 대선 출마 기회 얻나",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20161024_0014469707&cID=10301&pID=10300
[기획] ‘회고록 파동’ 낳은 UN 北인권결의안…북한 인권 어땠길래?,http://daily.hankooki.com/lpage/politics/201610/dh20161025115922137590.htm
"북한인권기록센터, 11월부터 탈북자들 만난다",http://www.newdaily.co.kr/news/article.html?no=325172
"북한인권기록센터, 北인권 실태조사 내달 시작한다",http://daily.hankooki.com/lpage/politics/201610/dh20161023182946137590.htm
"북한인권기록센터, 11월부터 北인권 실태조사",http://www.asiatoday.co.kr/view.php?key=20161023010013849
"북한인권기록센터, 11월부터 탈북민 대상 北인권 실태 조사",http://news1.kr/articles/?2810096
"북한인권기록센터, 다음달 탈북민 대상 北인권 조사 개시(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161023020351014&did=1195m
"북한인권기록센터, 다음달 탈북민 대상 北인권 조사 개시",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161023020300014&did=1195m
"통일법정책연구회, 2016 제1회 통일법제포럼 개최",http://www.lec.co.kr/news/articleView.html?idxno=42234
<탈북민 3만명 시대>“다시 北에 돌아가고 싶은 생각해본 적 있다” 20.8%,http://www.munhwa.com/news/view.html?no=2016101701070603022001
"‘샤이오 인권포럼’ 개막…“北해외 노동자 수익, 연간 北-EU 총무역수지 2배...",http://news.heraldcorp.com/view.php?ud=20161013000828
"北주민 60% ""인간의 존엄·자유권 침해받고 있다""",http://www.newdaily.co.kr/news/article.html?no=324089
"""북한, 핵·생화학 무기 개발 위해 '생체실험' 만행""",http://www.newdaily.co.kr/news/article.html?no=324086
여전히 참혹 북 인권…90년대는 '생명권' 2000년대는?,http://www.dailian.co.kr/news/view/592980/?sc=naver
"北, 베트남에 IT인력 공급 제안",http://news.heraldcorp.com/view.php?ud=20161011000050
"""북한, 2000년대 이후 개인의 존엄성·자유권 침해 급증""",http://www.voakorea.com/a/3543980.html
"북한인권정보센터, 10번째 북한인권백서 발간",http://www.tongilnews.com/news/articleView.html?idxno=118427
"“참혹한 北인권유린 실태기록, 유네스코 등재 추진할 것”",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109435
"북한인권정보센터, ""10만 건 넘는 인권피해정보 담은『2016 북한인권백서』발...",http://www.konas.net/article/article.asp?idx=47040
"북한인권정보센터 ""北 2000년대 들어 자유권 침해 심각""(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161010037251014&did=1195m
"북한인권백서, 10년의 기록",http://news1.kr/photos/view/?2173666
북한인권백서 발간 10주년을 축하합니다,http://news1.kr/photos/view/?2173665
"북한인권정보센터, '북한인권백서 발간 10주년'",http://news1.kr/photos/view/?2173664
북한인권백서 '지난 10년과 앞으로의 10년',http://news1.kr/photos/view/?2173659
개회사하는 이재춘 북한인권정보센터 이사장,http://news1.kr/photos/view/?2173657
이재춘 북한인권정보센터 이사장 '북한인권백서 발간 10주년',http://news1.kr/photos/view/?2173656
10주년 맞은 북한인권백서,http://news1.kr/photos/view/?2173660
"""北 2000년대 들어 자유권 침해 심각""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20161010362900013&did=1196m
"""北 2000년대 들어 자유권 침해 심각""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20161010362400013&did=1196m
2016 북한인권백서,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20161010363100013&did=1196m
개회사하는 이재춘 북한인권정보센터 이사장,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20161010362300013&did=1196m
북한인권백서 10주년,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20161010361700013&did=1196m
북한인권백서 10주년,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20161010361000013&did=1196m
"[포토] 북한인권정보센터, 북한인권백서 발간 10주년 행사 개최",http://www.newdaily.co.kr/news/article.html?no=324037
[포토] 북한인권정보센터가 발간한 2016북한인권백서,http://www.newdaily.co.kr/news/article.html?no=324036
"[포토] 북한이탈주민 김성남 씨 ""북한주민들 피의절규에 귀기울여 달라""",http://www.newdaily.co.kr/news/article.html?no=324033
[포토] 축사하는 최성용 납북자가족모임 대표,http://www.newdaily.co.kr/news/article.html?no=324032
[포토] 축사하는 손광주 남북하나재단이사장,http://www.newdaily.co.kr/news/article.html?no=324031
[포토] 북한인권백서 발간10주년 개회사하는 이재춘 이사장,http://www.newdaily.co.kr/news/article.html?no=324018
"[포토] 북한인권백서 발간10주년, 축사하는 김석우 위원장",http://www.newdaily.co.kr/news/article.html?no=324028
"탈북 불자들, 어디로 가야하나…",http://www.hyunbulnews.com/news/articleView.html?idxno=288889
[포토] 북한인권실태 말하는 이재춘 북한인권센터 이사장,http://www.newdaily.co.kr/news/article.html?no=324010
<연합뉴스 이 시각 헤드라인> - 12:00,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161010087800011&did=1195m
北인권 ‘개인 존엄성·자유권 침해’ 가장 심각,http://www.munhwa.com/news/view.html?no=2016101001070403025001
"""北, 2000년대 들어 자유권 침해 급증""",http://www.ytn.co.kr/_ln/0101_201610101141266223
"""쥐들이 핏덩어리 아기 눈을.."" 北인권 충격실태 고발",http://www.newdaily.co.kr/news/article.html?no=323980
“北주민 주거권·자유권 악화…생존권·교육권 개선”,http://news.kbs.co.kr/news/view.do?ncd=3358470&ref=A
"""北 2000년대 들어 자유권 침해 심각""…북한인권정보센터 분석",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20161010037200014&did=1195m
[오늘의 주요일정]사회(10월10일 월요일),http://www.newsis.com/ar_detail/view.html?ar_id=NISX20161009_0014438283&cID=10201&pID=10200
"북, '흙수저'일수록 열악한 직업 배정...거부 시엔...",http://www.dailian.co.kr/news/view/592467/?sc=naver
[세계포럼] 핵보다 무서운 인권 압박,http://www.segye.com/content/html/2016/10/05/20161005003587.html?OutUrl=naver
[시사진단] 북한인권법의 명암,http://www.pbc.co.kr/CMS/newspaper/view_body.php?cid=655083&path=201610
"선문대, 통일문제 세미나 개최",http://www.ggilbo.com/news/articleView.html?idxno=307852
박 대통령 '탈북 권유'… 대책 있나,http://www.segye.com/content/html/2016/10/02/20161002001112.html?OutUrl=naver
"“北주민 자유·인권 갈망, 김정은 체제 변화에 원동력 될 것”",http://www.dailynk.com/korean/read.php?cataId=nk03204&num=109373
"북 직접 압박은 외려 역효과, 내부 집단지성 키워야...",http://www.dailian.co.kr/news/view/591834/?sc=naver
"충남통일교육센터, 제2회 통일문제 세미나 개최",http://www.asiatoday.co.kr/view.php?key=20160929010016098
"선문대, 통일문제 세미나에서 북한인권법 다뤄",http://www.jbnews.com/news/articleView.html?idxno=761584
"북한인권기록센터 ""해외거주 北 주민 인권침해 조사나서겠다""",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=3020048
"북한인권기록센터장 ""해외파견 北노동자 인권침해 실태 조사""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160929048700014&did=1195m
‘인권침해’ 北지도부 책임 물을 근거 마련한다,http://www.munhwa.com/news/view.html?no=2016092801070503022001
"민화협, 북한인권·인도주의 주제로 대화의 장 연다",http://www.sisaweek.com/news/articleView.html?idxno=79136
"북한인권기록센터 28일 개소 ""2개 과 14명""",http://www.newdaily.co.kr/news/article.html?no=323031
北인권유린 면밀 조사할 기록센터 28일 공식 출범,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109333
북한인권기록센터 28일 현판식…본격 업무 시작,http://www.asiatoday.co.kr/view.php?key=20160926010013466
폴란드 “北노동자 고용 15개 기업 노동실태 감찰”,http://news.heraldcorp.com/view.php?ud=20160922000083
"""'獨에 北노동자 1천500명'은 오류…거주인구 통틀어도 50명 선""(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160922000751082&did=1195m
"""'獨에 北노동자 1천500명'은 오류…거주인구 통틀어 50명 선""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160922000700082&did=1195m
"북한인권정보센터, 10월10일 '북한인권백서 10주년 및 DB 10만건 달성 기념행...",http://news.kmib.co.kr/article/view.asp?arcid=0010943220&code=61221111&cp=nv
"북 해외파견 노동, 북한보다 낫다고? '북 밖의 작은 북'",http://www.dailian.co.kr/news/view/590486/?sc=naver
[인터뷰] “‘북한인권법’ 시행돼도 ‘반민반관’ 체제 필요해”,http://daily.hankooki.com/lpage/politics/201609/dh20160920181849137590.htm
"北 파견 노동자 40개국, 12만명 추정…""인원·수입 조사기관마다 차이""",http://www.nocutnews.co.kr/news/4656606
"한미 당국, 北 노동자 외화벌이 차단 위해 관련국 설득 나서",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160912_0014383582&cID=10101&pID=10100
"""330억 외화벌이 北 해외노동자 차단 대북 제재 핵심""",http://news1.kr/articles/?2773200
與는 '강연정치'… 野는 '文 대세론 차단',http://www.jnilbo.com/read.php3?aid=1473260400505876318
"꿈틀대는 잠룡 속 잠잠하던 오세훈, 기지개 펴나",http://www.dailian.co.kr/news/view/588959/?sc=naver
"남북 청년들 ""한가위 맞아 실향민과 정 나눠요”",http://www.catholictimes.org/article/article_view.php?aid=274725
여권 잠룡들 대선 국면 진입 '몸풀기',http://daily.hankooki.com/lpage/politics/201609/dh20160907151913137470.htm
"은밀하게, 위대하게…與 잠룡 ‘강연정치’ 속도내는 이유는",http://news.heraldcorp.com/view.php?ud=20160907000547
"“은밀하게, 위대하게” 김문수ㆍ유승민ㆍ정운찬, 스퍼트 올리는 ‘강연의 정...",http://news.heraldcorp.com/view.php?ud=20160907000231
“北주민에 자유·인권 의식 심어줘야 통일 쇼크 피할 수 있어”,http://www.dailynk.com/korean/read.php?cataId=nk00400&num=109203
<학술토론> '통일전후 내독국경지대 변화',http://www.konas.net/article/article.asp?idx=46765
"통일은 독일처럼...""통일 과정서 '동·서독 식 연대' 필요""",http://www.dailian.co.kr/news/view/588828/?sc=naver
"""통일에는 상대측 가치 중시하는 행정적 노력 필요""",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160906146800014&did=1195m
독일 통일이 한반도에 주는 교훈은?,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149700
개회사하는 박정원 원장,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149699
박수치는 김문수 전 경기도지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149715
"김문수 전 지사, 북한인권정보센터 주최 세미나 축사",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149712
축사하는 김문수,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149714
스테판 잠제 콘라드아데나워 한국사무소장,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149698
김문수 전 경기도지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149703
축사하는 김문수 전 경기도지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149709
"통일 전후 내독국경지대의 변화 세미나, 김문수 전 도지사 축사",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149701
축사하는 김문수,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149702
축사하는 김문수 전 지사,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149711
"김문수 전 경기도지사, 세미나 축사",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149707
'독일의 통일이 한반도에 주는 교훈은?',http://www.newsis.com/pict_detail/view.html?pict_id=NISI20160906_0012149710
"북한인권법, ‘인권지옥’ 몰두 김정은 압박할 수 있나?",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109178
<北인권법 4일 시행>“민간단체와 北인권 공동협력 확대해야”,http://www.munhwa.com/news/view.html?no=2016090201070303022002
"""北인권조사, 민간전문가 활용안 찾아야""",http://www.asiatoday.co.kr/view.php?key=20160831010016942
"美 북한인권 개선 전략보고서, ""北 노동자 고용한 23개국 명단 공개""",http://www.nocutnews.co.kr/news/4647716
11년 만에 시행되는 '북한인권법'...김정은 처벌 근거 마련,http://www.ytn.co.kr/_ln/0101_201608302203035498
북한인권법 내달 시행…인권 상황 기록·보존 핵심,http://www.asiatoday.co.kr/view.php?key=20160830010016361
北인권법 내달 4일 시행…실효성·적용대상 논란 여전,http://www.dailynk.com/korean/read.php?cataId=nk02604&num=109152
11년 만에 시행되는 '북한인권법'...김정은 처벌 근거 마련,http://www.ytn.co.kr/_ln/0101_201608301750399294
북한인권법 시행령 국무회의 의결..다음달 4일부터 시행,http://news.kbs.co.kr/news/view.do?ncd=3337009&ref=A
"북한인권법, 내주 시행...정부가 북한 인권유린 기록한다",http://www.mediapen.com/news/view/182058
11년 만에 빛보는 북한인권법…실효성ㆍ구체화 난제 산적,http://news.heraldcorp.com/view.php?ud=20160830000724
[북한인권법 의결 ②] '인권개선 vs 처벌' 모호한 출발 실효성 의문,http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160830_0014356033&cID=10301&pID=10300
<北인권법> ③적용범위 논란…시행과정 갈등 가능성도(끝),http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160826182700014&did=1195m
[클로즈업 북한] 인권 사각 외화벌이…몽골의 북한 여성들,http://news.kbs.co.kr/news/view.do?ncd=3335448&ref=A
“남한 내려가 큰 공부 하거라” … ‘자녀 유학형 탈북’ 시대,http://sunday.joins.com/archives/134064
